code,subdistrict,district,province
341105,ขามเปี้ย,ตระการพืชผล,อุบลราชธานี
341106,คอนสาย,ตระการพืชผล,อุบลราชธานี
341107,โคกจาน,ตระการพืชผล,อุบลราชธานี
341108,นาพิน,ตระการพืชผล,อุบลราชธานี
341109,นาสะไม,ตระการพืชผล,อุบลราชธานี
341110,โนนกุง,ตระการพืชผล,อุบลราชธานี
341111,ตระการ,ตระการพืชผล,อุบลราชธานี
341112,ตากแดด,ตระการพืชผล,อุบลราชธานี
341113,ไหล่ทุ่ง,ตระการพืชผล,อุบลราชธานี
341114,เป้า,ตระการพืชผล,อุบลราชธานี
341115,เซเป็ด,ตระการพืชผล,อุบลราชธานี
341116,สะพือ,ตระการพืชผล,อุบลราชธานี
341117,หนองเต่า,ตระการพืชผล,อุบลราชธานี
341118,ถ้ำแข้,ตระการพืชผล,อุบลราชธานี
341119,ท่าหลวง,ตระการพืชผล,อุบลราชธานี
341120,ห้วยฝ้ายพัฒนา,ตระการพืชผล,อุบลราชธานี
341121,กุดยาลวน,ตระการพืชผล,อุบลราชธานี
341122,บ้านแดง,ตระการพืชผล,อุบลราชธานี
341123,คำเจริญ,ตระการพืชผล,อุบลราชธานี
341201,ข้าวปุ้น,กุดข้าวปุ้น,อุบลราชธานี
341202,โนนสวาง,กุดข้าวปุ้น,อุบลราชธานี
341203,แก่งเค็ง,กุดข้าวปุ้น,อุบลราชธานี
341204,กาบิน,กุดข้าวปุ้น,อุบลราชธานี
341205,หนองทันน้ำ,กุดข้าวปุ้น,อุบลราชธานี
341401,ม่วงสามสิบ,ม่วงสามสิบ,อุบลราชธานี
341402,เหล่าบก,ม่วงสามสิบ,อุบลราชธานี
341403,ดุมใหญ่,ม่วงสามสิบ,อุบลราชธานี
341404,หนองช้างใหญ่,ม่วงสามสิบ,อุบลราชธานี
341405,หนองเมือง,ม่วงสามสิบ,อุบลราชธานี
341406,เตย,ม่วงสามสิบ,อุบลราชธานี
341407,ยางสักกระโพหลุ่ม,ม่วงสามสิบ,อุบลราชธานี
341408,หนองไข่นก,ม่วงสามสิบ,อุบลราชธานี
341409,หนองเหล่า,ม่วงสามสิบ,อุบลราชธานี
341410,หนองฮาง,ม่วงสามสิบ,อุบลราชธานี
341411,ยางโยภาพ,ม่วงสามสิบ,อุบลราชธานี
341412,ไผ่ใหญ่,ม่วงสามสิบ,อุบลราชธานี
341413,นาเลิง,ม่วงสามสิบ,อุบลราชธานี
341414,โพนแพง,ม่วงสามสิบ,อุบลราชธานี
341501,วารินชำราบ,วารินชำราบ,อุบลราชธานี
341502,ธาตุ,วารินชำราบ,อุบลราชธานี
341504,ท่าลาด,วารินชำราบ,อุบลราชธานี
341505,โนนโหนน,วารินชำราบ,อุบลราชธานี
341507,คูเมือง,วารินชำราบ,อุบลราชธานี
341508,สระสมิง,วารินชำราบ,อุบลราชธานี
341510,คำน้ำแซบ,วารินชำราบ,อุบลราชธานี
341511,บุ่งหวาย,วารินชำราบ,อุบลราชธานี
341515,คำขวาง,วารินชำราบ,อุบลราชธานี
341516,โพธิ์ใหญ่,วารินชำราบ,อุบลราชธานี
341518,แสนสุข,วารินชำราบ,อุบลราชธานี
341520,หนองกินเพล,วารินชำราบ,อุบลราชธานี
341521,โนนผึ้ง,วารินชำราบ,อุบลราชธานี
341522,เมืองศรีไค,วารินชำราบ,อุบลราชธานี
341524,ห้วยขะยุง,วารินชำราบ,อุบลราชธานี
341526,บุ่งไหม,วารินชำราบ,อุบลราชธานี
341901,พิบูล,พิบูลมังสาหาร,อุบลราชธานี
341902,กุดชมภู,พิบูลมังสาหาร,อุบลราชธานี
341904,ดอนจิก,พิบูลมังสาหาร,อุบลราชธานี
341905,ทรายมูล,พิบูลมังสาหาร,อุบลราชธานี
341906,นาโพธิ์,พิบูลมังสาหาร,อุบลราชธานี
341907,โนนกลาง,พิบูลมังสาหาร,อุบลราชธานี
341909,โพธิ์ไทร,พิบูลมังสาหาร,อุบลราชธานี
341910,โพธิ์ศรี,พิบูลมังสาหาร,อุบลราชธานี
341911,ระเว,พิบูลมังสาหาร,อุบลราชธานี
341912,ไร่ใต้,พิบูลมังสาหาร,อุบลราชธานี
341913,หนองบัวฮี,พิบูลมังสาหาร,อุบลราชธานี
341914,อ่างศิลา,พิบูลมังสาหาร,อุบลราชธานี
341918,โนนกาหลง,พิบูลมังสาหาร,อุบลราชธานี
341919,บ้านแขม,พิบูลมังสาหาร,อุบลราชธานี
342001,ตาลสุม,ตาลสุม,อุบลราชธานี
342002,สำโรง,ตาลสุม,อุบลราชธานี
342003,จิกเทิง,ตาลสุม,อุบลราชธานี
342004,หนองกุง,ตาลสุม,อุบลราชธานี
342005,นาคาย,ตาลสุม,อุบลราชธานี
342006,คำหว้า,ตาลสุม,อุบลราชธานี
342101,โพธิ์ไทร,โพธิ์ไทร,อุบลราชธานี
342102,ม่วงใหญ่,โพธิ์ไทร,อุบลราชธานี
